county_fips,county_total,dominant_cluster,dominant_cluster_prop,worst_cluster_prop,mean_severity_rank,pooled_cluster_label,dominant_cluster_phenotype
13189,2,1,0.5,0.5,2,Cluster 1: Room air / No ARF,Room air / No ARF
13191,2,3,0.5,0.5,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13193,3,5,0.6666666666666666,0.6666666666666666,4.666666666666667,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13195,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
13197,3,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13199,7,4,0.42857142857142855,0.2857142857142857,3.857142857142857,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13201,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13205,4,1,0.25,0.25,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
13207,9,2,0.3333333333333333,0.1111111111111111,2.888888888888889,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13211,6,1,0.5,0.16666666666666666,2,Cluster 1: Room air / No ARF,Room air / No ARF
13213,5,4,0.6,0.2,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13215,64,4,0.40625,0.296875,3.6875,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13217,74,4,0.32432432432432434,0.0945945945945946,2.824324324324324,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13219,4,1,0.25,0.25,3.25,Cluster 1: Room air / No ARF,Room air / No ARF
13221,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13223,36,2,0.2777777777777778,0.2222222222222222,3.1944444444444446,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13225,21,4,0.3333333333333333,0.09523809523809523,2.761904761904762,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13227,7,2,0.42857142857142855,0.42857142857142855,3.142857142857143,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13229,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13231,10,2,0.3,0.3,3.4,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13233,9,2,0.5555555555555556,0.1111111111111111,2.5555555555555554,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13235,2,1,0.5,0.5,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
13237,9,2,0.4444444444444444,0.1111111111111111,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13239,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13241,7,2,0.42857142857142855,0.14285714285714285,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13243,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13245,11,5,0.36363636363636365,0.36363636363636365,3.090909090909091,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13247,102,1,0.27450980392156865,0.09803921568627451,2.735294117647059,Cluster 1: Room air / No ARF,Room air / No ARF
13249,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13253,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13255,39,2,0.3076923076923077,0.10256410256410256,2.769230769230769,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13257,5,4,0.4,0.2,3.2,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13259,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13261,14,4,0.35714285714285715,0.07142857142857142,2.9285714285714284,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13263,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13265,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13267,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13269,2,3,0.5,0.5,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13271,2,1,0.5,0.5,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
13273,3,3,0.3333333333333333,0.3333333333333333,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13275,10,2,0.4,0.4,3.4,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13277,15,1,0.3333333333333333,0.2,2.8,Cluster 1: Room air / No ARF,Room air / No ARF
13279,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13281,4,2,0.5,0.25,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13283,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13285,58,5,0.6206896551724138,0.6206896551724138,4.0344827586206895,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13287,5,1,0.6,0.2,2.2,Cluster 1: Room air / No ARF,Room air / No ARF
13289,7,3,0.42857142857142855,0.14285714285714285,2.4285714285714284,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13291,9,1,0.4444444444444444,0.1111111111111111,2.111111111111111,Cluster 1: Room air / No ARF,Room air / No ARF
13293,22,4,0.36363636363636365,0.13636363636363635,3.227272727272727,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13295,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13297,38,3,0.23684210526315788,0.18421052631578946,3.1052631578947367,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13299,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13303,3,1,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
13305,4,1,0.25,0.25,3.25,Cluster 1: Room air / No ARF,Room air / No ARF
13311,9,2,0.3333333333333333,0.1111111111111111,2.7777777777777777,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13313,8,1,0.25,0.25,3.125,Cluster 1: Room air / No ARF,Room air / No ARF
13315,2,1,0.5,0.5,2,Cluster 1: Room air / No ARF,Room air / No ARF
13317,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13319,2,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13321,12,4,0.3333333333333333,0.16666666666666666,3.1666666666666665,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
15000,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
15003,4,1,0.25,0.25,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
15007,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
15009,2,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
16001,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
16017,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
16019,2,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
16027,2,2,0.5,0.5,2.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
16039,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
16055,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
16075,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17001,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17007,24,3,0.2916666666666667,0.2916666666666667,3.3333333333333335,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17011,9,3,0.3333333333333333,0.3333333333333333,3.111111111111111,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17017,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
17019,30,2,0.3333333333333333,0.23333333333333334,3.3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17021,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17025,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
17029,6,3,0.5,0.16666666666666666,2.8333333333333335,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17031,15140,4,0.2801188903566711,0.1383091149273448,2.9595112285336858,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17035,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
17037,1517,3,0.2986156888595913,0.13513513513513514,2.938035596572182,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17039,2,3,0.5,0.5,3.5,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17041,2,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
17043,2684,4,0.28539493293591656,0.1769746646795827,3.0652011922503726,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17045,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
17049,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17053,5,2,0.4,0.2,2.4,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17055,3,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17057,6,2,0.6666666666666666,0.3333333333333333,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17063,35,2,0.2857142857142857,0.2571428571428571,3.142857142857143,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17065,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17073,4,4,0.75,0.75,3.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17075,15,4,0.4,0.06666666666666667,3.1333333333333333,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17077,5,2,0.4,0.4,2.6,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17081,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17085,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17089,1695,4,0.27020648967551625,0.1882005899705015,3.0831858407079644,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17091,103,4,0.30097087378640774,0.14563106796116504,3.0776699029126213,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17093,196,4,0.32653061224489793,0.1989795918367347,3.2091836734693877,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17095,10,2,0.3,0.3,3.4,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17097,1892,2,0.26268498942917545,0.14482029598308668,2.813953488372093,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17099,189,3,0.2804232804232804,0.1746031746031746,3.1481481481481484,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17103,38,3,0.3157894736842105,0.13157894736842105,2.9473684210526314,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17105,11,2,0.36363636363636365,0.36363636363636365,3.5454545454545454,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17107,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
17109,4,4,0.75,0.75,3.75,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17111,2486,2,0.251407884151247,0.19871279163314562,3.057119871279163,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17113,28,5,0.39285714285714285,0.39285714285714285,3.5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
17115,13,2,0.3076923076923077,0.07692307692307693,2.6923076923076925,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17117,3,2,0.3333333333333333,0.3333333333333333,3.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17119,2,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17121,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17123,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
17135,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17139,4,2,0.25,0.25,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17141,78,3,0.2564102564102564,0.14102564102564102,2.948717948717949,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17143,15,4,0.5333333333333333,0.2,3.6,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17145,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17147,4,2,0.5,0.25,3.25,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17157,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
17161,15,5,0.4,0.4,4,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
17163,5,2,0.4,0.4,2.6,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17165,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17167,14,4,0.35714285714285715,0.21428571428571427,3.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17175,2,2,0.5,0.5,2.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17177,6,1,0.3333333333333333,0.3333333333333333,2.6666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
17179,11,4,0.45454545454545453,0.18181818181818182,3.5454545454545454,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17181,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17183,13,3,0.38461538461538464,0.07692307692307693,3.230769230769231,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
17187,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
17195,27,4,0.25925925925925924,0.2222222222222222,3.037037037037037,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17197,597,4,0.32830820770519265,0.1541038525963149,3.040201005025126,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
17199,7,1,0.42857142857142855,0.2857142857142857,2.2857142857142856,Cluster 1: Room air / No ARF,Room air / No ARF
17201,70,5,0.2857142857142857,0.2857142857142857,3.4285714285714284,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
17203,4,4,0.5,0.5,3.25,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18003,5,4,0.4,0.4,4.2,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18011,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
18015,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
18017,2,1,0.5,0.5,3,Cluster 1: Room air / No ARF,Room air / No ARF
18019,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18027,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18031,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
18033,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
18039,12,4,0.4166666666666667,0.4166666666666667,4.166666666666667,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18045,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
18049,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18053,17,5,0.9411764705882353,0.9411764705882353,4.9411764705882355,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
18057,5,2,0.4,0.2,2.8,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
18059,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
18061,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
18067,3,1,0.3333333333333333,0.3333333333333333,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
18069,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
18073,30,4,0.3333333333333333,0.16666666666666666,3.433333333333333,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18081,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
18085,2,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18087,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
18089,726,4,0.42699724517906334,0.18181818181818182,3.3705234159779613,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18091,101,4,0.38613861386138615,0.21782178217821782,3.376237623762376,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18095,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18097,16,1,0.4375,0.125,2.6875,Cluster 1: Room air / No ARF,Room air / No ARF
18099,4,1,0.5,0.25,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
18107,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
18111,8,4,0.375,0.25,3.25,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18127,209,4,0.3923444976076555,0.1339712918660287,3.287081339712919,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18129,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
18131,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18141,27,2,0.2962962962962963,0.2222222222222222,3.2962962962962963,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
18149,12,1,0.3333333333333333,0.08333333333333333,2.4166666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
18151,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
18157,10,4,0.8,0.1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
18181,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
19013,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
19015,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
19027,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
19033,8,1,0.375,0.125,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
19035,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19037,2,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19041,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
19043,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
19049,2,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19081,2,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19087,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
19091,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
19103,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
19113,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
19143,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19151,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
19153,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19155,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19163,9,2,0.3333333333333333,0.2222222222222222,2.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19167,4,5,0.5,0.5,4,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
19169,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
19175,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19179,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
19183,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
19187,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
19189,3,2,0.3333333333333333,0.3333333333333333,3.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19193,3,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
19195,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
19197,3,4,0.6666666666666666,0.6666666666666666,3.3333333333333335,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
20035,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
20085,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
20173,3,1,0.3333333333333333,0.3333333333333333,2.6666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
21000,17,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
21015,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
21027,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
21047,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
21067,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
21083,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
21111,3,1,0.3333333333333333,0.3333333333333333,2.6666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
21157,4,2,0.5,0.25,2.75,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
21195,16,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
21199,2,1,0.5,0.5,2,Cluster 1: Room air / No ARF,Room air / No ARF
22005,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
22011,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
22015,2,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
22033,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
22051,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
22069,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
22073,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
22089,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
22097,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
22103,2,1,0.5,0.5,3,Cluster 1: Room air / No ARF,Room air / No ARF
22109,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
22115,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
23001,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
23005,2,1,0.5,0.5,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
23017,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
23019,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
23027,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
23029,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
23031,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24000,1891,2,0.2654680063458488,0.1935483870967742,2.8677948175568484,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24001,53,1,0.41509433962264153,0.11320754716981132,2.1320754716981134,Cluster 1: Room air / No ARF,Room air / No ARF
24003,1574,2,0.2928843710292249,0.14993646759847523,2.6747141041931384,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24005,9648,2,0.3019278606965174,0.1530887230514096,2.8146766169154227,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24009,74,2,0.6486486486486487,0.10810810810810811,2.472972972972973,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24011,31,1,0.6129032258064516,0.16129032258064516,2,Cluster 1: Room air / No ARF,Room air / No ARF
24013,433,1,0.3325635103926097,0.19861431870669746,2.928406466512702,Cluster 1: Room air / No ARF,Room air / No ARF
24015,59,2,0.3220338983050847,0.288135593220339,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
24017,134,1,0.48507462686567165,0.22388059701492538,2.5970149253731343,Cluster 1: Room air / No ARF,Room air / No ARF
24019,80,5,0.45,0.45,4.1375,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
24021,493,5,0.40973630831643004,0.40973630831643004,3.2981744421906694,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
24023,3,4,0.6666666666666666,0.6666666666666666,3,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
